,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
178,GRANDMASTER,aG7qF2ZnCmYAFQf3xieds7OHCbdDM-2mN64WkAmKkJ9GSeI,li li wan xiang,303,385,317,False,False,True,False
179,GRANDMASTER,uO77anmtzno8H6r8B9Ce78VnJl88wKtopfdScTyIWKzMh7M,Milf Chocolate,571,281,241,False,False,True,False
180,GRANDMASTER,88l8IksOflylGOjQWT2ZMdAlPYEud1d-f3EQS5CnFfYmglk,야 핑 좀 꺼줄래,441,335,301,False,False,False,False
181,GRANDMASTER,1xQTtv3GfEorcoKX9KPZa12N7ktRlE7qeGbWwFA6buJljB0,iIlillisl,409,327,233,False,False,True,True
182,GRANDMASTER,cVd2KYbLFODj1YBLeWKCKShhkqoCXXISSD_jJrzrQSUJu9A,HLE Lava,444,459,438,False,False,False,False
183,GRANDMASTER,VWqhAL5sVXFGu1cr3OEMMAzBEl6jbagaEJDNJCqiP-Rb6F0,vt77,362,256,232,False,False,False,False
184,GRANDMASTER,Tbp-Yh_vfUR7j7XBewLwS_5o3-0iGQmC_q6b6gzypstKnVE,쌍수도,426,425,386,True,False,False,False
185,GRANDMASTER,x6693GvpHNVp6JFp0O2WZoZ-apmGGF89S8ZYG2lOBFvhfMs,홍삼유자차,336,212,180,False,False,False,False
186,GRANDMASTER,3GO4pVMn7uWzTw5JnlIm6j12UHKbL3xOtcZWaGSvOHMqpyY,Momoko1,440,509,423,False,False,False,False
187,GRANDMASTER,sliV1hMkbTIMG73LPA_dLoP7Bvv9TApAiwmCPC-qLjRmJA,요플래,307,362,341,True,False,False,False
188,GRANDMASTER,Owgak2nc5RvIg3qf651FOnx9i4LF3ZQTUMEjAs2tfy3YL54,변쌍호,306,114,84,False,False,False,False
189,GRANDMASTER,5NMsS0HDoOjFUZLKUASAMe1QimVq2qPexKx5zv_-Z55KD_g,TKS Teeen,541,619,574,False,False,True,False
190,GRANDMASTER,5wY7-w1kuU2Am7Jg1OPE-TA_4wFnoje1ir7v8qW0r40yRH4,성균관대 류동연,370,398,361,False,False,True,False
191,GRANDMASTER,XJQAp_IsItSTLMBznv_z5iYBvGbo6V3EjaCmVcXFfiqFL5o,huizhen,455,81,26,False,False,False,True
192,GRANDMASTER,H3SeGEkHtx4MSzTvnILLm9SJISfeGekfWDAUTiE917u31Q,압도적인,579,145,134,False,False,False,True
193,GRANDMASTER,0hG5VqiX9WTyG2z72UnkE52f1erGguoOs28UVye6w5kG6fI,dao mei dan,371,773,755,True,False,False,False
194,GRANDMASTER,Sb_IGi02_8pVG1yYzYlhQDu4Sdb-k08ZYWpr-H3FJkUAtpA,ke ke ai ai,522,376,279,False,False,True,False
195,GRANDMASTER,jISlBCcDPJmLQEvJ_mcz-t9LN94TBxGorfrUMKj0pdiNoE0,채팅치면손목짤름,544,457,367,False,False,True,False
196,GRANDMASTER,a0JVZlZbpsKTmqjldmswDBmJC7Q0mc7ytlOYEh45PgRUrdc,yezouhua,514,265,226,False,False,False,False
197,GRANDMASTER,35uV7exvgYZizmstvzfKmUGrfPXjKirgBxF1cah1d1_Be-g,Kada,504,447,458,False,False,False,False
198,GRANDMASTER,Audv7vPDRvpdS6PUIqrUjUfrTMs7OnmrHXEfLObtuI_M9EU,Heros Never D1e,305,371,350,False,False,False,False
199,GRANDMASTER,t-eh_xBNbk8d7-mlnKgOQbwM4BsW-rKJBSmXc_awuQ4ihYU,고조할아버지,303,247,201,True,False,False,False
200,GRANDMASTER,tXNzv1ORDPAX5jo-zZc6UphSK-eG8VV1g2pyTm3jQPwu_ys,ilgwom,566,303,256,False,False,False,False
201,GRANDMASTER,xtOHcpZ7OCNk4CTxTGAjk8AbKW_SfoDTrF7M2Y_vqB_xO0g,shuixingji,511,494,425,True,False,False,False
202,GRANDMASTER,Dvy8KJEHiXfzZdriyLU72ij_MS00H4_bhFiYH3dXF7e9yyo,LegendUndertaker,507,256,232,True,False,False,False
203,GRANDMASTER,pkGvMlXVInUAfR5ExhGyryz4ZTHjcXWRtPUVKRaLDiXnqUk,IIIIIlIIIIlll,379,153,67,False,False,True,True
204,GRANDMASTER,2Lsv4UlUdWShViBRkXIBOgFhRZUks0eof2_N2CLFSrx37L8,앞리카방송리리스,458,109,134,False,False,False,False
205,GRANDMASTER,Lov5aeNNEbcILGtk48wYB5PxBueuzFW7Y4GkFU5elRdJy6w,모기퇴치,632,187,135,False,False,False,False
206,GRANDMASTER,GH4dVIaHBZw4YDkmfND561WRFs0chC9pyKy6WZFWRss_xME,쌍둥이그림자모험,462,245,216,True,False,False,False
207,GRANDMASTER,Mkc3W8Q-xyW4FxuI0d0Hnpx0WTkisaDyK2tj9vK5wypwTg,나랑랑이,308,205,180,False,False,False,False
208,GRANDMASTER,94kOjY0pvGtJa9wlaliS-6y2On6mJ87TdGCtixBiMZfunXo,시간의 숲,511,124,110,True,False,False,False
209,GRANDMASTER,995dSrpb70-_X4-h8pfjp6k60iQvysnr3mI_cOlPPo1tcKA,Re0start,594,612,557,True,False,False,False
210,GRANDMASTER,k3rnvMq7pyS4V1fc_5dkGSgjVUDnl97lQA_3txwrEn2_Mo0,계곡가서라면먹기,348,178,152,False,False,True,True
211,GRANDMASTER,pbo8kuKWLboX2mjHefDApIDKZ4o_5z90k73LpqYcM9PKo0ST,duiwu,343,235,149,False,False,True,False
212,GRANDMASTER,ZGkLstFCnim2c01bGV40ZAV31PupjgHe4sCzG78hAJw_AX8,그 킹,383,230,192,False,False,False,False
213,GRANDMASTER,zmvpPMtfX2w_037m7wU5RhXSQwU8fueUmU6Xdl8dxDg7k6g,TudouIei,476,587,554,False,False,False,False
214,GRANDMASTER,PdpZ1QTvbk-OkraKKGm3TSmTp-yqr72T17DSMofVkDrZHiA,밍 9,380,342,326,False,False,False,False
215,GRANDMASTER,x69SbJsojYtG3IxdHvLSF8ViP5Ih8U2cCMh4THVFubJvwA,mapleLv265,571,393,386,False,False,False,True
216,GRANDMASTER,dmVQBuFHErb9rHfeDVqRH_GWjdNSk7FphozNlF1E0xPfF4U,SANDBOX Natalie,624,482,443,False,False,True,False
217,GRANDMASTER,PIqUV4N8eQKlUDmLly95GDG_b9zTCoqo4M_F7_kkK3JgJus,조이보다잘재음,530,118,77,False,False,False,True
218,GRANDMASTER,j8GzBM7MgtNZmBu4Gg-WoagJ8Vq0ez9hgMoRuewyi8deZFM,shai sensei,308,375,354,False,False,True,False
219,GRANDMASTER,Rks--o6wvi29HrCzrStFWNlFMqoTZuAzLUjbqtbOQGf7Eg,냐하준,345,462,405,False,False,True,False
220,GRANDMASTER,aRtRfOx1NqUgCd2ldPMn1iQLljRZCSNZRsHJTNfV5xQ4Yg,바 드 본 좌,360,470,454,False,False,True,False
221,GRANDMASTER,09HsKbZufEjqYG-qBRraiZ1Av1trBcFwpxxu0Skuz4eQZiR2,도인비 빙의중,455,179,93,False,False,False,True
222,GRANDMASTER,8HZDUezsaZS64e6oVVfKhoRo4A39jCFiqzSOEBJvh1iU5Vs,Sry Sup Gap ToT,442,496,463,True,False,False,False
223,GRANDMASTER,gwZ9hgiuy7Er7sWIKs873tqKKVy9y4FZPwjuTyVkc_ju7j8,그냥 승리를 원해,369,416,386,False,False,False,False
224,GRANDMASTER,zhVXQPAyv_TfTZBbsknSUoDOTS_PbUKMiZqw-fqKqh6jzEI,zhong men dui ju,623,650,599,False,False,True,False
225,GRANDMASTER,JGnUZ23aEwuRFD2Rpm56z-n2lDC9EVd1Gvu_bRkxfRo_NL4,KunBBang,346,315,224,False,False,True,True
226,GRANDMASTER,hRWF3lEH8cbX4b_u77VdTH9O6kXj6uTxtcsguEvoH6QbK68,Kur1ko,308,586,484,False,False,False,False
227,GRANDMASTER,z74bShAnCwy_ygcx42PRYd9YSfqggHTz4H_6xQvFXBSyr8M,detail king,563,456,411,True,False,False,True
228,GRANDMASTER,0pFRLL6ZhXVW11SFr1y3nCBTVBQg9gdyRmmI6fVuPs8_hg,qhchqhchqhch,604,1016,993,False,False,False,True
229,GRANDMASTER,kJbPx171-tQg3mCyPbyrasJ9PpJlDy5JJ9NxHHnmTZZ2CRU,liiiIlIIIlili,293,174,138,False,False,False,False
230,GRANDMASTER,gznkXis5tOSeL93tJ0c8UFje133RG56bkFRGFhKob1bAShM,DFM GAENG,555,347,327,False,False,False,True
231,GRANDMASTER,dzAIR3-bgf2VBXWQWq3frDYvyt5_SG392IVo-o0pSu46YCA,woshifengchu,503,754,707,False,False,False,False
232,GRANDMASTER,SfolQr-_7cnXVx4U1XcGGCFqyriynz-E3wXYSrtx_bD_U8M,후잉    으아아아,578,107,63,False,False,False,True
233,GRANDMASTER,bPC5yYU_lZqphQIDuoGLmVBrDhq8HvZdLnTKwvkcoXHBVYA,우리밍밍,403,500,450,False,False,True,True
234,GRANDMASTER,sQdm3oha_BdRXYCHp7ZlE4WpE0OVz7j4OXpBEFd-LRKMOg,겨울지나봄이오듯,310,304,276,False,False,False,False
235,GRANDMASTER,jm2bBsdiG7USicJM4IfqfIEqqI7DJnlZTXkwzdtLB-jkEA,Dlvvlgold,334,446,422,False,False,True,True
236,GRANDMASTER,2wzmjKR2uv1l7E_v7i5eonydAxKdZlKm5knuHecCPYFncw0,돌카사,343,413,391,True,False,False,False
237,GRANDMASTER,igi3-ZdYJb7xcHB7NJAFt6QXex4pVM8yIedtkV_4oKZVV0M,heeseong,303,83,51,False,False,True,True
238,GRANDMASTER,uKX_9dmM6z5FRz1Bk9t_paUCuANo7-faTqinU3wva82Ubkc,DRX Conus,355,371,346,False,False,True,False
239,GRANDMASTER,eTf3PgyRiZRC84U1eqwmdUcRGczwk4NV1eOP4TfF3TJt4xlV,Xs Ju Mp,291,184,120,False,False,False,False
240,GRANDMASTER,_pw9AecNKecoun3_IzrU_DKWttNSppv4Ttr3a_WBsXXyEg,딜넣다죽는원딜,452,595,452,False,False,False,True
241,GRANDMASTER,dCbudSSDmq9IWzdemL-z-0du4NLd7zUwl9AanPAQez8WEA,Meeq,507,584,548,True,False,False,False
242,GRANDMASTER,jm96wWs0o2xjQ5xJ6OMsJrvWowQ9KDUx8tOkknGQTnMoLLo,롤오브레전드1234,291,172,129,False,False,True,False
243,GRANDMASTER,6nrJtDQzC5DrBPM3Uv4BZMA6oRXiTYT0dhv9XeXfnKTa-Q,I Seven Head,515,934,904,True,False,False,False
244,GRANDMASTER,FCzjNPS6zWurijGOukLLaWEOA0X6n-eKOTq5TvnrILn_Hwg,Big buttocks,528,183,129,False,False,False,False
245,GRANDMASTER,wQQCo0lusiIUJ6D6VqUpACfY1BAujUwXMI08ewcCVBln75k,XinMo2,397,442,402,False,False,False,False
246,GRANDMASTER,A6ABtivFXIcm7IyzSLL11FoH8PweFRtgI7aKrS-4V09VNg,하이드,449,262,233,False,False,True,False
247,GRANDMASTER,qYhA1sNtCxOw4mJZAp0_r1Byr4fINCq4HbsIGBkJdnV_f18,하루20게임,332,689,671,False,False,True,False
248,GRANDMASTER,oU1sCqJQ56tInf_ZlJXMOVeXIn3OmNVZrFlQwBmZwsxfkEk,verylove NINEONE,425,411,379,False,False,True,False
249,GRANDMASTER,MPLplGhBBFp5CJnR2ms0OrlipyrxSTRrx47Gb82LCdq4GkM,에이펙스 고고,395,576,544,False,False,False,False
250,GRANDMASTER,Fdbb6HNM4zPImuNH1HtLWDioK7As4dHy4OO6UJZtZUiEKOE,언니우기,444,255,196,False,False,True,False
251,GRANDMASTER,BNtoJWhC1-EsqTmAUe2jYYhKsrsa9J0xMbxeYwfVsJ-G8Ec,크캣99,299,548,454,False,False,True,False
252,GRANDMASTER,VrEtiaUrdEkKzkUVD85F3fid0BEiV_bxfgMj74hIugHlsD4,Twitch 조우지1,327,462,413,False,False,True,True
253,GRANDMASTER,6FbWWMXPVoS7kDxrlRgRLfqtFfE_CC7k6HsvtLZQnvHUgYg,Destiny YouTube,303,416,394,True,False,False,False
254,GRANDMASTER,WCT8TsfCCw8zok85NdfeRXETuAcgOVArM9TW7VUXvSn1nm4,hy2rwt,625,888,845,False,False,True,False
255,GRANDMASTER,D6tqP8em75vj_QLP1Dg9D346xr2ZteYkwO8YBjLcVKYW8w,볼빵빵 다람쥐,409,652,624,True,False,False,False
256,GRANDMASTER,Ud0s7pv5XTVI8i73oPvWK8KHf5Gh52SSXcAXjhauEtJZuiI,홈런볼 다 내꺼,416,676,683,True,False,False,False
257,GRANDMASTER,q32ijLa7RlAG3PFDdZv_vnczWP2kIda66QGdwNwVRvhJjmg,필사즉생 원딜러,300,196,78,False,False,False,False
258,GRANDMASTER,zEezr9ZXDGCGxuOq9zwddvgUOdj-R97VJg5s_IgkVET02dg,Grovyle,309,574,515,False,False,True,True
259,GRANDMASTER,WeHF9CbSLEraIaqITRTClnG8w1JMJ0Fn3yuem3yLSiIQrzA,이탈리야 전문점,627,252,186,True,False,False,False
260,GRANDMASTER,aUHK9VGA4d6BNogfMTS6Rz_qg5O5fkZ_NCJV-UZx6dyckow,zaodianshuijiao,445,938,858,True,False,False,False
261,GRANDMASTER,cq-eLMSXKnzauvRdfqppJIL6P78f-sMdgUAJAg_YT-Nqya8,xuanwoningren,403,213,179,True,False,False,False
262,GRANDMASTER,jx0T6QPVb1Qxp91K12qs3KsOyGamji1ySH8WDINYPiG9hOw,우싹씨,533,229,185,False,False,True,False
263,GRANDMASTER,eAKWRXbBIxkmXjnOE3xwLdP9vU6Pu7NVa5MZqW6Hlc6UJWg,MAKJANG,468,117,82,False,False,False,True
264,GRANDMASTER,6HlrSX2O1mCCf5Y_oD5ddH5yphD1VMJ0sQcdOzTdM-4uAuQ,Anleader,600,628,564,False,False,False,False
265,GRANDMASTER,M41-90Sv7rZOjygpzQ69MjUWa5D2jce1zzohjyNJPk6pl04,srww,421,812,787,True,False,False,False
266,GRANDMASTER,3Z43pLxlYMj1zNy4eNNWXDYssaJvLChh7mNTb71MnlNnMQ,오늘점심은딱콩,596,111,60,False,False,False,False
267,GRANDMASTER,5VU8CTTq9WUZ65iNKlaitQiupsH_39BBNgxvVcnD9V7WW2wj,SUP08WH,597,187,153,False,False,True,False
268,GRANDMASTER,HzgsgSRqTghMAELvyzSaNZeRPUBodLa3NKDsO7_5yC5slNE,Korek1yo,299,335,306,False,False,True,False
269,GRANDMASTER,MxMBbCdGn3cmVd0O3AewkI0tAyT4J0YTLN-GNmbm4G3aUGY,beishangtime,606,638,581,False,False,True,False
270,GRANDMASTER,mEhsAPEsk8VLFS6iL45CE9u9Z6ttb-dUZAhZPUwlb7eUZu4,The Do1u1u,551,439,332,False,False,True,False
271,GRANDMASTER,PMque3crkNIZeRuzFMW9vj4y3cHM_aFDKKLLOKc81UpD1FQ,SANDBOX To1anD,390,864,882,False,False,False,False
272,GRANDMASTER,VoMs1yyiTeJefJpPRE7IuVkHQhzZbaYGaKWr5ymeV55RTjo,UyQyO,332,842,821,False,False,True,True
273,GRANDMASTER,JXzsKuURGIFXRmIf4ybYhniC38mL_tXAPEQFejh0vifiSl4,wo bei dan sha l,358,629,572,True,False,False,False
274,GRANDMASTER,m5EPgooV674-cKBUkhcYMHmLXxtUrfBAzmzzK7frI9VxNF3L,wsnowman ,528,119,40,False,False,False,True
275,GRANDMASTER,aH5S3X95XjJLrFTdzViy_snQARia0bMhViIe92FfLPkTcfs,상록중,467,416,383,False,False,False,False
276,GRANDMASTER,dOUGQKUZn5pZs5W_aMxW9X-LUVN7UO0Njbp0vwxqqVkH3F4,옘 뱅,585,111,71,False,False,False,False
277,GRANDMASTER,oARe67K40zq3HhNNnOQntvs14Pe1PUPzp9x_cIZbcZJsPng,hadff,351,186,94,False,False,True,False
278,GRANDMASTER,KPhkIKl4PDx052kxIeuMKj3q752u8TclBSoSG9xfykxlDwc,xiaozhupeiqi,394,640,612,False,False,True,False
279,GRANDMASTER,wVNKV2EMWBrmaj06hlDxkeFWpB1bERyRGD0EH9D7MK5RfjI,오월은 여름,405,195,108,False,False,False,False
280,GRANDMASTER,HiFC1MNVJgwfdUIrT4wPM-nKifORFtidVQV9j7-1X0c0Xso,pzz 1,463,472,432,False,False,True,False
281,GRANDMASTER,te9ET_pVFR8s-PtzrM3ZzpfxCiFhOKfBg91Yl1wWdREqYSo,볼붕이1,523,477,386,False,False,True,False
282,GRANDMASTER,T-1myBaMvPsuhM-FBIJeaYMFbR3VrMpc1_hSb2qC7dvt-Hs,스컬지,333,433,380,False,False,True,False
283,GRANDMASTER,kytfE1WQk_XbM-4K2OVWAXcLESRfafOC6EKySoUpAr4Dzik,룰보러니,478,652,689,False,False,False,False
284,GRANDMASTER,mzl57BZQpf4-pDcaW7Jap0anixu429Yeu0Mz4bdytxwZPmA,baby m1ng,628,544,493,False,False,False,True
285,GRANDMASTER,jDEluhKb7nP20Nob5tfZy5c6lgMqfKaXCka7fMGjqfk1uss,이시우표식즈려,417,307,277,False,False,False,False
286,GRANDMASTER,3XIrVcxNlYXFKAkqnUsCKEY3qn6tbMe7j3QAAuMyrjNHTQ,DRX ZzangGu,395,722,701,True,False,False,False
287,GRANDMASTER,eoGd-zPB0Smj5ZFhjmBW39Pip5pvWAf2mhiHUfB7AgPaBq8,haokmt,367,253,221,False,False,True,True
288,GRANDMASTER,D-ijhEeNPaw-VR264w4fUOdF-jzEHIy6pqH92hasU9uUTZg,hunmid,378,584,560,False,False,False,True
289,GRANDMASTER,SHk9FY72AJ6xtYltL7rYpomQuD9wMtaXBI0rCAwbhzT4yGc,zhen de lan ,561,455,387,False,False,True,False
290,GRANDMASTER,k3Kc4bp8PA4pCWCWrlcfvyzR3v8sTmxq1yvT-4yTILCT5Q,Xiao uzi ta die,457,311,255,True,False,False,False
291,GRANDMASTER,r0zjStNDHovNMA4idvCzqHyFGMdoCMGEciVlFKZKdJG5Knc,너는 AI야,528,677,628,False,False,False,True
292,GRANDMASTER,4N3upAv_Yvn0-5PWH7rYCMK8CFEZ8r6WzaaJpd8EtXqWCg,SKT T1 서폿티모,357,252,219,False,False,False,False
293,GRANDMASTER,iZGBzu58Vgn18dW2dHVyK2Oh7eYTARFMmU4FrCUZXJG8Wks,펭귄수호자 바드,365,234,153,False,False,False,False
294,GRANDMASTER,KY28i5s2y9IpDxlF5qD7Yf-Z1qEUhfSlXeh4qOY-0Fy6GYs,gbzj,359,886,917,False,False,False,True
295,GRANDMASTER,giyJu-lI9-TkXl2hkxnxYFl5-HWZYRFkYva7bYGVur5ghag,daye lihai,537,691,661,True,False,False,False
296,GRANDMASTER,0DLD1ip9HwOF-7wLoj7k047m2ldAUmCfe8zhRH5-5Q55MrE,NNKKJI,544,814,737,True,False,False,False
297,GRANDMASTER,dB95PIKZZ43-o_6--r1-Lps-h-XzWuseqLe1AmaSNrLtLLU,햄이너무조아,291,304,272,False,False,True,True
298,GRANDMASTER,zibFpBkwl4B7ugMxURaWDDVRBe49sKpPRr1y9Rf_GDiQ6w,말걸지마라제발요,302,225,192,False,False,True,False
299,GRANDMASTER,qoQcqfShTlvMpXDBIR8Xa0geM5eR3gclp14xvL2Jqk9oC7d9,FPXzhaoFZ4506303,361,149,69,False,False,False,False
300,GRANDMASTER,aRJAbErT8Laddvfr33KRLAHNUhOsoUtir0C-GSY0S3llTM8,lanyinca0,352,649,616,False,False,True,False
301,GRANDMASTER,9KVGcJUlvdlIjNfX2KXznt0CeCHLlPCIgt1Hv8aoV6h4nzI,1v5king,363,303,244,False,False,True,False
302,GRANDMASTER,LvhdHI97bm8dl2oHWfPQ-mzP7VOfkxlBzBB-iW98nT6ra6k,나한테만,350,356,327,False,False,False,True
303,GRANDMASTER,Xm5UsKFWIxhqXOgPdUoIPw0wprYN2032vmNNoWldJAlwpLQ,wfs,323,120,106,False,False,False,False
304,GRANDMASTER,jXivHhLhbpbnq6Gyry2I6QEKBuBJryYZSZzTt_h_1KtcJg,박투신,403,260,232,False,False,False,False
305,GRANDMASTER,IJxEBAKusONh8xw3ezG2XDq-SCi_kN1mg2ZRKVlg3ZeIZec,ca1hongdao,460,775,671,False,False,True,False
306,GRANDMASTER,4TCJn5a0btdaeqfmwSxG67ke7hWvaK_-bzKxXhxyPynC7CU4,9River,498,111,75,False,False,False,False
307,GRANDMASTER,uJCKMDGWA4pfm2FChoyFW3d8seamQiSxVs34qFZI1ftCaXA,xiondi,374,191,115,True,False,False,False
308,GRANDMASTER,-Jtkxh9pZpeUeCZx0NTMISsWkRvlhD1EMyQTzVMCnYFh3dE,연아 베이비,492,208,123,False,False,False,False
309,GRANDMASTER,R9M7VebSlP5JaSFT0ImJOTmwArESoWqpyiLNhWCrsQe3g-k,Xiaoyu Tokey OwO,442,709,610,False,False,True,True
310,GRANDMASTER,udStKrrroG6A4btdfU5ISiEN8P88noaMabUjUNMpblRrh78,Pz ZZang,603,174,143,False,False,False,False
311,GRANDMASTER,r98Ci4OalsNDvg0_6nEL4j9J9mc4ec9GmTNFxQuemDyDLQ,dasdasfvdf3ew2,430,366,341,False,False,False,False
312,GRANDMASTER,ibWbqIcp9yJNT4jv1EZcKd8C7Wt-VhoxoxMYla8HiQvZJ6o,TKS Marin,376,232,207,False,False,False,False
313,GRANDMASTER,KK9eNx1W5rhwYWmEHTIUDvOHkFDC9h1Nh_Hlf0jxOvLxYsE,9LL7,460,635,619,False,False,True,False
314,GRANDMASTER,bLFhXENsSSB55RdTRO3_e9Yys-lJ1WUjU4kQFjDiByczGlk,애기가루짱,409,251,227,True,False,False,False
315,GRANDMASTER,t-GgbRLzunbHSy7mQkwtSrmZhuCLRC3Y-EN_tqYgiK6hhH0,이리스,345,263,212,False,False,False,False
316,GRANDMASTER,OjqU6w_KPXFJm45Xm2UrA49KWog1uxxkD02q1pFjEadwww,Twitch 박바드,343,205,180,False,False,False,False
317,GRANDMASTER,ToCS5yi5Zd1awkoR-c24w1kGEOi8Jmmrgn18vGu_VjmyNfs,Safa sup,427,398,375,False,False,False,False
318,GRANDMASTER,mGXzH5TcvUBhtsfAJwXyLMjQ2oKmRo-SX45xO50esLd5A1A,2019 Wink,430,229,219,False,False,False,False
319,GRANDMASTER,abitDPWIQpFmw9v6t7UI-cvGC1OLPLvbd5fDOzNizXvmv0c,Chenniannian,290,1477,1478,False,False,True,True
320,GRANDMASTER,OPcEsumvl1fOZmFZiE66nrs0Xr9szoBqFmGzBu-bdYKZO7E,GnaBB,403,385,322,True,False,False,False
321,GRANDMASTER,kyYdB9u7_igAPLT9ZCZdrCQFhU8l-y9WwyPENJvVMTUeAeI,손민형씨올라프,409,114,93,True,False,False,False
322,GRANDMASTER,7THbZ_OxNyK5kvTBXtYk2yG2FTZG4QhzZ43Be_7VUxkadLw,Achilles Cosmos,392,684,646,False,False,True,False
323,GRANDMASTER,WVsBybPls5_6ycsG7zuEO5-qEGn78mvIqS3SFw013I-0FBE,졸며게임,569,671,644,False,False,True,False
324,GRANDMASTER,TgpZQdhmW6ECuUUdgO5JSHJzVtX5EhhtMcx5IkQfhxo8DSs,피콜로이zz,575,339,250,False,False,True,False
325,GRANDMASTER,I_ocRolUdJiTxUTnnwVmrqiQ0FVQZyLTboKz7kySBxn27KY,나는 고기다,368,211,193,False,False,False,False
326,GRANDMASTER,ujDLk-6V9OcwRjVCzF_liZZB2qxi0TBYMWVfBT8FG5xyh-I,울부짖는마오카이,568,835,794,False,False,True,False
327,GRANDMASTER,fK6DXt5kdImZlxsF9PEd-K66HzJJDsHgqK2ZS-jmFmVh5jA,By myse1f,323,184,163,True,False,False,False
328,GRANDMASTER,IGPqJfzeJxSAKnZMHtpAb-yDjQqFs5oxJpsiumxZZJXOVQ,상단차이죄송해요,377,605,566,True,False,False,False
329,GRANDMASTER,1PHMeJQK_ZjH9tSzQPBnWXAbWLsaOgq9mR4rQhsJsSxoDuE,투비전,421,140,122,True,False,False,False
330,GRANDMASTER,BoYvjYEGHFg8giox-ONKYtUp4FWvGWQMqfq7D3Qo7Z6bUxo,Remika,338,430,417,False,False,False,False
331,GRANDMASTER,nW7V8ZbXBJ9YgDn7MtDSfbHxIrxtBW111RqBaNPoppWXhEE,고구마먹다살찜,399,345,323,False,False,False,True
332,GRANDMASTER,nKAr438xpW6WwVdreTFUC8pXjvtD7cgLXtWM31mzkXAZgD4,T1 Oner,592,941,805,False,False,True,False
333,GRANDMASTER,Wy8RB9XY7inwCAAjs8482AQEJOoetUMkbIzcrp4XVvzlAMQ,딩굴딩굴딩구르,484,334,289,True,False,False,False
334,GRANDMASTER,VqKVv_SuvrgU0QhDkrJ-RQNaAFYaQg0gCotMK-km_0Ldo4g,과감하게 주다,335,425,401,False,False,True,False
335,GRANDMASTER,JaIiyMWwhb-L3sR1MxodqkL7Mk-veMVJkUsKh8otiI95Ceg,shangdan lihai,608,396,351,False,False,False,True
336,GRANDMASTER,pdrLXy1QoO-_UGCh4KJZgYcG44aXGUTu48MrlkISaJ9C9Es,별사탕이좋아요,331,305,269,True,False,False,False
337,GRANDMASTER,BL4NqaqiA_W4t6hyh600arklzlES4szxfiYuE2iXzC1h-V0,더운날에는비냉,580,328,263,True,False,False,False
338,GRANDMASTER,GhxHfgOhkzRSOnTTLs2ln8o8_8oLeDgC1S3VyiHWD5akDZk,영리한 소년1,449,529,450,False,False,False,False
339,GRANDMASTER,zdPOQbssA3K1JAIeX-M6Jmf2iu8rZkCKWXiT7k4bMTC4cw,려창동,627,344,303,False,False,True,False
340,GRANDMASTER,7ibl0s7tQq-Yk7OXV8Qa9RJK0LPk1Pxf-y16KNzHtNUtfw,네 코,324,383,359,True,False,False,False
341,GRANDMASTER,hu1KX6PKP_dWCXmwo0oWCbBiJnSkvCGgXGlw2RglGbK5OmY,lianshengming,350,432,350,True,False,False,False
342,GRANDMASTER,Db-Sc-0Y07mduDy6zkTkZQMjQ-tDVkd7x50NMpF0ReRk3tw,dont be gloomy,380,425,397,True,False,False,False
343,GRANDMASTER,ysJyekqFFxym4y-nsar-oYSq_UI-r80I0PMAXDr56olf1w,Lactea Rx,395,227,195,False,False,False,False
344,GRANDMASTER,bNjdlL79IMoP8zC4Vzj5m-Y3KY9Tv3yGxbfLsHZ0EJQbYmo,da la bengba,547,225,188,True,False,False,False
345,GRANDMASTER,8iJNp2YX76Q7-nRGhmOddayK5lgXfoT5etZq3Zgi_3PubGI,CHANGMO1,415,886,863,False,False,True,False
346,GRANDMASTER,gs4NcVsnLWu2Af-nCwsjh7RHodQlAaEiM31q7OShUWtEeYM,BJ서준석사생팬,579,248,219,False,False,False,False
347,GRANDMASTER,LpQypN85r1pwnBYHIXq0siDQhqgcwgz7qdwkY2BlJ2q2WdU,마래리트,298,144,151,True,False,False,False
348,GRANDMASTER,EABwziFMGX1999mOEWfnPNcarnVCkRH-fCBKTNnU73akdtk,나 는 식 었 다,370,288,215,False,False,False,False
349,GRANDMASTER,RQoRDjUxJLlUt3uUtfwuZqchP-th4IOYTX-xPDzqBA_iVMY,04년생 원숭이띠,402,390,239,False,False,False,False
350,GRANDMASTER,Xxfcu26zDWp9LfVybIpY9H9ppGXkBxWhFeD8inhHGWcYU-s,결국 신은 죽었다,363,282,251,True,False,False,False
351,GRANDMASTER,S1PT87QH3TMMN9pILyU_K7gCSdSH9ZqtnL2mXtSTnel-Ksg,불꽃남자김상원,422,595,566,False,False,True,False
352,GRANDMASTER,B9mpA55OUksE5BousJ4nkMf_06fkz2Jl3HnoncG8vNY8wVE,뒤질게,637,624,602,False,False,True,True
353,GRANDMASTER,gBYFoO61thvPldKASBBl0tOM-OUjNC87A1VGl_lchu3bdGo,ke lian ba ba,445,649,625,False,False,False,False
